0.1214	266.913
0.1215	266.495
0.1216	266.078
0.1217	265.661
0.1218	265.246
0.1219	264.831
0.122	264.418
0.1221	264.005
0.1222	263.593
0.1223	263.182
0.1224	262.771
0.1225	262.362
0.1226	261.953
0.1227	261.546
0.1228	261.139
0.1229	260.733
0.123	260.328
0.1231	259.939
0.1232	259.536
0.1233	259.133
0.1234	258.731
0.1235	258.331
0.1236	257.931
0.1237	257.532
0.1238	257.133
0.1239	256.736
0.124	256.339
0.1241	255.944
0.1242	255.549
0.1243	255.155
0.1244	254.761
0.1245	254.369
0.1246	253.977
0.1247	253.586
0.1248	253.196
0.1249	252.807
0.125	252.419
0.1251	252.031
0.1252	251.645
0.1253	251.259
0.1254	250.874
0.1255	250.489
0.1256	250.106
0.1257	249.723
0.1258	249.341
0.1259	248.96
0.126	248.58
0.1261	248.2
0.1262	299.369
0.1263	298.895
0.1264	298.422
0.1265	297.949
0.1266	297.478
0.1267	297.008
0.1268	296.538
0.1269	296.07
0.127	295.603
0.1271	295.136
0.1272	294.671
0.1273	294.206
0.1274	293.743
0.1275	293.281
0.1276	292.819
0.1277	292.359
0.1278	291.899
0.1279	291.441
0.128	290.983
0.1281	290.527
0.1282	290.071
0.1283	289.616
0.1284	289.163
0.1285	288.71
0.1286	288.258
0.1287	287.807
0.1288	287.358
0.1289	301.761
0.129	301.321
0.1291	300.882
0.1292	300.444
0.1293	300.007
0.1294	299.571
0.1295	299.136
0.1296	298.701
0.1297	298.268
0.1298	297.835
0.1299	297.403
0.13	296.972
0.1301	296.542
0.1302	296.113
0.1303	295.685
0.1304	295.257
0.1305	294.831
0.1306	294.405
0.1307	293.98
0.1308	293.556
0.1309	293.133
0.131	292.71
0.1311	292.289
0.1312	291.868
0.1313	291.448
0.1314	291.029
0.1315	290.611
0.1316	290.194
0.1317	289.778
0.1318	289.362
0.1319	288.947
0.132	288.533
0.1321	288.12
0.1322	287.708
0.1323	287.296
0.1324	286.886
0.1325	286.476
0.1326	286.067
0.1327	285.659
0.1328	285.251
0.1329	284.846
0.133	284.44
0.1331	284.035
0.1332	283.631
0.1333	283.228
0.1334	282.825
0.1335	282.423
0.1336	282.022
0.1337	281.622
0.1338	281.223
0.1339	280.824
0.134	280.426
0.1341	280.029
0.1342	279.633
0.1343	279.237
0.1344	278.843
0.1345	278.449
0.1346	278.056
0.1347	277.663
0.1348	277.272
0.1349	276.881
0.135	276.491
0.1351	276.101
0.1352	275.713
0.1353	275.325
0.1354	274.938
0.1355	274.552
0.1356	274.166
0.1357	273.782
0.1358	273.398
0.1359	273.014
0.136	272.632
0.1361	272.25
0.1362	271.869
0.1363	271.489
0.1364	271.109
0.1365	270.731
0.1366	270.353
0.1367	270.693
0.1368	270.317
0.1369	269.942
0.137	269.567
0.1371	269.193
0.1372	268.819
0.1373	268.447
0.1374	268.075
0.1375	267.704
0.1376	267.334
0.1377	266.964
0.1378	266.595
0.1379	266.227
0.138	265.859
0.1381	265.492
0.1382	265.126
0.1383	264.761
0.1384	265.982
0.1385	265.615
0.1386	265.249
0.1387	264.884
0.1388	264.52
0.1389	264.156
0.139	263.793
0.1391	263.43
0.1392	263.069
0.1393	262.708
0.1394	262.347
0.1395	261.988
0.1396	261.629
0.1397	261.27
0.1398	260.913
0.1399	260.556
0.14	260.2
0.1401	259.844
0.1402	259.489
0.1403	259.135
0.1404	258.781
0.1405	258.429
0.1406	258.076
0.1407	257.725
0.1408	257.374
0.1409	257.024
0.141	256.675
0.1411	256.326
0.1412	255.978
0.1413	255.63
0.1414	307.812
0.1415	307.395
0.1416	330.649
0.1417	330.212
0.1418	329.776
0.1419	329.341
0.142	328.906
0.1421	328.472
0.1422	328.039
0.1423	327.607
0.1424	327.175
0.1425	326.744
0.1426	326.314
0.1427	325.952
0.1428	325.523
0.1429	325.096
0.143	324.668
0.1431	324.242
0.1432	323.817
0.1433	323.392
0.1434	322.968
0.1435	322.544
0.1436	322.122
0.1437	321.7
0.1438	321.279
0.1439	320.858
0.144	320.439
0.1441	320.02
0.1442	319.602
0.1443	319.184
0.1444	318.768
0.1445	318.352
0.1446	317.936
0.1447	317.561
0.1448	317.147
0.1449	316.734
0.145	316.322
0.1451	315.91
0.1452	315.499
0.1453	315.089
0.1454	314.68
0.1455	314.271
0.1456	313.863
0.1457	313.456
0.1458	313.049
0.1459	312.643
0.146	312.238
0.1461	311.833
0.1462	311.43
0.1463	311.027
0.1464	310.624
0.1465	310.223
0.1466	309.822
0.1467	309.421
0.1468	309.022
0.1469	308.623
0.147	308.225
0.1471	307.827
0.1472	307.43
0.1473	307.034
0.1474	306.639
0.1475	306.244
0.1476	305.85
0.1477	305.457
0.1478	305.064
0.1479	304.672
0.148	304.281
0.1481	303.89
0.1482	303.5
0.1483	303.111
0.1484	302.722
0.1485	302.334
0.1486	301.947
0.1487	301.56
0.1488	301.174
0.1489	300.789
0.149	300.404
0.1491	300.02
0.1492	299.637
0.1493	299.254
0.1494	298.872
0.1495	298.491
0.1496	298.11
0.1497	297.73
0.1498	297.351
0.1499	296.972
0.15	296.594
0.1501	296.217
0.1502	295.84
0.1503	295.464
0.1504	295.088
0.1505	294.714
0.1506	294.339
0.1507	293.966
0.1508	293.593
0.1509	293.221
0.151	292.849
0.1511	292.478
0.1512	292.108
0.1513	291.738
0.1514	291.369
0.1515	291
0.1516	290.633
0.1517	290.265
0.1518	289.899
0.1519	289.533
0.152	289.167
0.1521	288.803
0.1522	288.439
0.1523	288.075
0.1524	287.712
0.1525	287.35
0.1526	286.988
0.1527	286.627
0.1528	286.267
0.1529	285.913
0.153	285.554
0.1531	285.234
0.1532	284.876
0.1533	284.518
0.1534	284.162
0.1535	283.806
0.1536	283.45
0.1537	283.095
0.1538	282.741
0.1539	286.734
0.154	286.376
0.1541	286.019
0.1542	285.662
0.1543	285.306
0.1544	284.95
0.1545	284.595
0.1546	284.241
0.1547	283.887
0.1548	283.534
0.1549	283.181
0.155	282.829
0.1551	282.478
0.1552	282.127
0.1553	281.777
0.1554	281.427
0.1555	281.078
0.1556	280.729
0.1557	280.381
0.1558	280.034
0.1559	279.687
0.156	279.341
0.1561	278.996
0.1562	278.651
0.1563	278.306
0.1564	277.962
0.1565	277.619
0.1566	277.276
0.1567	277.375
0.1568	277.033
0.1569	276.692
0.157	276.351
0.1571	276.011
0.1572	275.671
0.1573	275.332
0.1574	274.994
0.1575	274.656
0.1576	274.318
0.1577	273.982
0.1578	273.645
0.1579	273.31
0.158	272.974
0.1581	272.64
0.1582	272.306
0.1583	271.972
0.1584	271.639
0.1585	271.307
0.1586	270.975
0.1587	270.644
0.1588	270.313
0.1589	269.983
0.159	269.653
0.1591	269.324
0.1592	268.995
0.1593	268.667
0.1594	268.34
0.1595	268.013
0.1596	267.686
0.1597	267.36
0.1598	267.035
0.1599	266.71
0.16	266.386
0.1601	266.062
0.1602	265.739
0.1603	265.416
0.1604	265.094
0.1605	264.772
0.1606	264.451
0.1607	264.131
0.1608	263.811
0.1609	263.491
0.161	263.172
0.1611	262.854
0.1612	262.548
0.1613	262.23
0.1614	261.913
0.1615	261.597
0.1616	261.281
0.1617	260.966
0.1618	260.651
0.1619	260.337
0.162	260.023
0.1621	259.71
0.1622	259.397
0.1623	259.085
0.1624	258.773
0.1625	258.461
0.1626	258.151
0.1627	257.84
0.1628	257.531
0.1629	257.222
0.163	256.913
0.1631	256.605
0.1632	256.297
0.1633	255.99
0.1634	259.978
0.1635	259.67
0.1636	259.362
0.1637	259.055
0.1638	258.748
0.1639	258.441
0.164	258.136
0.1641	257.83
0.1642	257.526
0.1643	257.221
0.1644	256.918
0.1645	256.614
0.1646	256.311
0.1647	256.009
0.1648	255.707
0.1649	255.406
0.165	255.105
0.1651	254.804
0.1652	254.505
0.1653	254.205
0.1654	253.906
0.1655	253.608
0.1656	253.31
0.1657	253.012
0.1658	252.715
0.1659	252.418
0.166	252.122
0.1661	251.827
0.1662	251.531
0.1663	251.237
0.1664	250.943
0.1665	250.649
0.1666	250.355
0.1667	250.063
0.1668	249.77
0.1669	304.671
0.167	304.329
0.1671	303.988
0.1672	303.648
0.1673	303.308
0.1674	302.968
0.1675	302.629
0.1676	302.29
0.1677	301.952
0.1678	301.615
0.1679	301.278
0.168	300.941
0.1681	300.605
0.1682	300.269
0.1683	299.934
0.1684	299.599
0.1685	299.265
0.1686	298.931
0.1687	298.598
0.1688	298.265
0.1689	297.932
0.169	297.601
0.1691	297.269
0.1692	296.938
0.1693	296.608
0.1694	296.278
0.1695	295.948
0.1696	295.619
0.1697	295.29
0.1698	294.962
0.1699	294.635
0.17	294.307
0.1701	293.981
0.1702	293.654
0.1703	293.329
0.1704	293.003
0.1705	292.678
0.1706	292.354
0.1707	292.03
0.1708	291.706
0.1709	291.383
0.171	291.061
0.1711	290.739
0.1712	290.417
0.1713	290.096
0.1714	289.775
0.1715	289.455
0.1716	289.135
0.1717	288.815
0.1718	288.497
0.1719	288.178
0.172	287.86
0.1721	287.542
0.1722	287.225
0.1723	286.909
0.1724	286.592
0.1725	286.277
0.1726	285.961
0.1727	285.646
0.1728	285.332
0.1729	285.018
0.173	284.704
0.1731	284.391
0.1732	284.078
0.1733	283.766
0.1734	283.454
0.1735	283.143
0.1736	291.586
0.1737	291.271
0.1738	290.955
0.1739	290.64
0.174	290.325
0.1741	290.226
0.1742	289.912
0.1743	289.599
0.1744	289.286
0.1745	288.973
0.1746	288.661
0.1747	288.35
0.1748	288.039
0.1749	287.728
0.175	287.418
0.1751	287.108
0.1752	286.798
0.1753	286.489
0.1754	286.181
0.1755	285.872
0.1756	285.565
0.1757	285.257
0.1758	284.95
0.1759	284.644
0.176	284.338
0.1761	284.032
0.1762	283.727
0.1763	283.422
0.1764	283.118
0.1765	282.814
0.1766	282.511
0.1767	282.208
0.1768	281.905
0.1769	281.603
0.177	281.301
0.1771	281
0.1772	280.699
0.1773	280.398
0.1774	280.098
0.1775	279.798
0.1776	279.499
0.1777	279.2
0.1778	278.902
0.1779	278.604
0.178	278.306
0.1781	278.009
0.1782	277.712
0.1783	277.416
0.1784	277.12
0.1785	276.824
0.1786	276.529
0.1787	276.234
0.1788	275.94
0.1789	275.646
0.179	275.352
0.1791	275.059
0.1792	274.766
0.1793	274.474
0.1794	274.182
0.1795	273.891
0.1796	273.599
0.1797	273.309
0.1798	273.018
0.1799	272.728
0.18	272.439
0.1801	272.15
0.1802	271.861
0.1803	271.573
0.1804	271.285
0.1805	270.997
0.1806	270.71
0.1807	270.424
0.1808	270.137
0.1809	269.851
0.181	269.566
0.1811	269.281
0.1812	268.996
0.1813	268.711
0.1814	268.428
0.1815	268.144
0.1816	267.861
0.1817	267.578
0.1818	267.296
0.1819	267.013
0.182	266.732
0.1821	266.451
0.1822	266.17
0.1823	265.889
0.1824	265.609
0.1825	265.329
0.1826	265.05
0.1827	264.771
0.1828	264.493
0.1829	264.214
0.183	263.937
0.1831	263.659
0.1832	263.382
0.1833	263.106
0.1834	262.829
0.1835	262.553
0.1836	262.278
0.1837	262.003
0.1838	261.728
0.1839	261.454
0.184	261.18
0.1841	260.906
0.1842	260.633
0.1843	260.36
0.1844	260.087
0.1845	259.815
0.1846	259.543
0.1847	259.272
0.1848	259.001
0.1849	258.742
0.185	258.472
0.1851	258.202
0.1852	257.933
0.1853	257.663
0.1854	257.395
0.1855	257.126
0.1856	256.858
0.1857	256.59
0.1858	256.323
0.1859	256.056
0.186	255.789
0.1861	255.523
0.1862	255.257
0.1863	254.992
0.1864	254.726
0.1865	254.462
0.1866	254.197
0.1867	253.933
0.1868	253.669
0.1869	253.406
0.187	253.143
0.1871	252.88
0.1872	252.618
0.1873	252.356
0.1874	252.095
0.1875	251.833
0.1876	251.572
0.1877	251.312
0.1878	251.052
0.1879	250.792
0.188	250.532
0.1881	250.273
0.1882	250.015
0.1883	249.756
0.1884	249.498
0.1885	249.24
0.1886	248.983
0.1887	248.726
0.1888	248.469
0.1889	248.213
0.189	247.957
0.1891	247.701
0.1892	247.446
0.1893	247.191
0.1894	246.937
0.1895	246.682
0.1896	246.429
0.1897	246.175
0.1898	245.922
0.1899	245.669
0.19	245.416
0.1901	245.164
0.1902	244.912
0.1903	244.661
0.1904	244.963
0.1905	244.712
0.1906	244.461
0.1907	244.21
0.1908	243.96
0.1909	243.711
0.191	243.461
0.1911	243.212
0.1912	242.963
0.1913	242.715
0.1914	242.467
0.1915	242.219
0.1916	241.972
0.1917	241.725
0.1918	241.478
0.1919	241.231
0.192	240.985
0.1921	240.74
0.1922	240.494
0.1923	240.249
0.1924	240.004
0.1925	239.76
0.1926	239.516
0.1927	239.272
0.1928	239.028
0.1929	238.785
0.193	238.542
0.1931	238.3
0.1932	238.058
0.1933	237.816
0.1934	237.575
0.1935	237.333
0.1936	237.092
0.1937	236.852
0.1938	236.612
0.1939	236.372
0.194	236.132
0.1941	235.893
0.1942	235.654
0.1943	235.415
0.1944	235.177
0.1945	234.939
0.1946	234.701
0.1947	234.464
0.1948	234.227
0.1949	233.99
0.195	233.754
0.1951	233.518
0.1952	233.282
0.1953	233.047
0.1954	232.812
0.1955	232.577
0.1956	232.342
0.1957	232.108
0.1958	231.874
0.1959	231.641
0.196	231.407
0.1961	231.176
0.1962	230.943
0.1963	230.711
0.1964	230.479
0.1965	230.247
0.1966	230.016
0.1967	229.785
0.1968	229.554
0.1969	229.324
0.197	229.093
0.1971	228.864
0.1972	228.634
0.1973	228.405
0.1974	228.176
0.1975	227.947
0.1976	227.719
0.1977	227.917
0.1978	227.689
0.1979	227.461
0.198	227.234
0.1981	227.007
0.1982	226.78
0.1983	226.553
0.1984	226.327
0.1985	226.101
0.1986	225.875
0.1987	225.649
0.1988	225.424
0.1989	225.199
0.199	224.975
0.1991	224.75
0.1992	224.526
0.1993	224.303
0.1994	224.079
0.1995	223.856
0.1996	223.633
0.1997	223.411
0.1998	223.189
0.1999	222.967
0.2	222.745
0.2001	222.524
0.2002	222.303
0.2003	222.082
0.2004	221.862
0.2005	221.641
0.2006	221.422
0.2007	221.202
0.2008	220.983
0.2009	220.764
0.201	220.545
0.2011	220.326
0.2012	220.108
0.2013	219.89
0.2014	219.673
0.2015	219.456
0.2016	219.239
0.2017	219.022
0.2018	218.805
0.2019	218.589
0.202	218.373
0.2021	218.158
0.2022	217.942
0.2023	217.727
0.2024	217.513
0.2025	217.298
0.2026	217.084
0.2027	216.87
0.2028	216.656
0.2029	216.443
0.203	216.23
0.2031	216.017
0.2032	215.805
0.2033	215.592
0.2034	215.38
0.2035	215.169
0.2036	214.957
0.2037	214.746
0.2038	214.535
0.2039	214.325
0.204	214.115
0.2041	213.905
0.2042	213.695
0.2043	213.485
0.2044	213.276
0.2045	213.067
0.2046	212.858
0.2047	212.65
0.2048	212.442
0.2049	212.234
0.205	212.026
0.2051	211.819
0.2052	211.612
0.2053	211.405
0.2054	211.199
0.2055	210.993
0.2056	210.787
0.2057	210.581
0.2058	210.375
0.2059	210.17
0.206	209.965
0.2061	209.761
0.2062	209.556
0.2063	209.352
0.2064	209.148
0.2065	208.945
0.2066	208.742
0.2067	208.539
0.2068	208.336
0.2069	208.133
0.207	207.931
0.2071	207.729
0.2072	207.527
0.2073	207.326
0.2074	207.124
0.2075	206.924
0.2076	206.727
0.2077	212.197
0.2078	211.995
0.2079	211.792
0.208	211.59
0.2081	211.388
0.2082	211.187
0.2083	210.986
0.2084	210.785
0.2085	210.584
0.2086	210.383
0.2087	210.183
0.2088	209.983
0.2089	209.783
0.209	209.584
0.2091	209.384
0.2092	209.185
0.2093	208.987
0.2094	208.788
0.2095	208.59
0.2096	208.392
0.2097	208.194
0.2098	207.997
0.2099	207.799
0.21	207.602
0.2101	207.406
0.2102	207.209
0.2103	207.013
0.2104	206.817
0.2105	206.621
0.2106	206.426
0.2107	206.23
0.2108	206.035
0.2109	205.84
0.211	205.646
0.2111	205.452
0.2112	205.258
0.2113	205.064
0.2114	204.87
0.2115	204.677
0.2116	204.484
0.2117	204.291
0.2118	204.099
0.2119	203.906
0.212	203.714
0.2121	203.522
0.2122	203.331
0.2123	203.139
0.2124	202.948
0.2125	202.757
0.2126	202.567
0.2127	202.376
0.2128	202.186
0.2129	201.996
0.213	201.807
0.2131	201.617
0.2132	201.428
0.2133	201.239
0.2134	201.05
0.2135	200.862
0.2136	200.674
0.2137	200.486
0.2138	200.298
0.2139	200.11
0.214	199.923
0.2141	199.736
0.2142	199.549
0.2143	199.363
0.2144	199.176
0.2145	198.99
0.2146	198.804
0.2147	198.618
0.2148	198.433
0.2149	198.248
0.215	198.063
0.2151	197.878
0.2152	197.694
0.2153	197.509
0.2154	197.325
0.2155	197.141
0.2156	196.958
0.2157	196.775
0.2158	196.591
0.2159	196.409
0.216	196.226
0.2161	196.043
0.2162	195.861
0.2163	195.679
0.2164	195.497
0.2165	195.316
0.2166	195.135
0.2167	194.954
0.2168	194.773
0.2169	194.592
0.217	194.412
0.2171	194.231
0.2172	194.052
0.2173	193.872
0.2174	193.692
0.2175	193.513
0.2176	193.334
0.2177	193.155
0.2178	192.976
0.2179	192.798
0.218	192.62
0.2181	192.442
0.2182	192.264
0.2183	192.087
0.2184	191.909
0.2185	191.732
0.2186	191.555
0.2187	191.379
0.2188	191.202
0.2189	191.026
0.219	190.85
0.2191	190.675
0.2192	190.499
0.2193	190.324
0.2194	190.149
0.2195	189.974
0.2196	189.799
0.2197	189.625
0.2198	189.45
0.2199	189.276
0.22	189.102
0.2201	188.929
0.2202	188.755
0.2203	188.582
0.2204	188.409
0.2205	188.237
0.2206	188.064
0.2207	187.892
0.2208	187.72
0.2209	187.548
0.221	187.376
0.2211	187.205
0.2212	187.033
0.2213	186.862
0.2214	186.691
0.2215	186.521
0.2216	186.35
0.2217	186.18
0.2218	186.01
0.2219	185.84
0.222	185.671
0.2221	185.501
0.2222	185.332
0.2223	185.163
0.2224	184.995
0.2225	184.826
0.2226	184.658
0.2227	184.49
0.2228	184.322
0.2229	184.154
0.223	183.986
0.2231	183.819
0.2232	183.652
0.2233	183.485
0.2234	183.318
0.2235	183.152
0.2236	182.986
0.2237	182.819
0.2238	182.654
0.2239	182.488
0.224	182.322
0.2241	182.157
0.2242	181.992
0.2243	181.827
0.2244	181.663
0.2245	181.498
0.2246	181.334
0.2247	181.17
0.2248	181.006
0.2249	180.842
0.225	180.679
0.2251	180.515
0.2252	180.352
0.2253	180.19
0.2254	180.027
0.2255	179.864
0.2256	179.702
0.2257	179.54
0.2258	179.378
0.2259	179.216
0.226	179.055
0.2261	178.894
0.2262	178.733
0.2263	178.572
0.2264	178.411
0.2265	178.25
0.2266	178.09
0.2267	177.93
0.2268	177.77
0.2269	177.61
0.227	177.451
0.2271	177.291
0.2272	177.132
0.2273	176.973
0.2274	176.815
0.2275	176.656
0.2276	176.498
0.2277	176.339
0.2278	176.181
0.2279	176.024
0.228	175.866
0.2281	175.709
0.2282	175.551
0.2283	175.394
0.2284	175.237
0.2285	175.081
0.2286	174.924
0.2287	174.768
0.2288	174.612
0.2289	174.456
0.229	174.3
0.2291	174.145
0.2292	173.989
0.2293	173.834
0.2294	173.679
0.2295	173.524
0.2296	173.37
0.2297	173.215
0.2298	173.061
0.2299	172.907
0.23	172.753
0.2301	172.599
0.2302	172.446
0.2303	172.293
0.2304	172.139
0.2305	171.987
0.2306	171.834
0.2307	171.681
0.2308	171.529
0.2309	171.377
0.231	171.225
0.2311	171.073
0.2312	170.921
0.2313	170.77
0.2314	170.618
0.2315	170.467
0.2316	170.316
0.2317	170.165
0.2318	170.015
0.2319	169.864
0.232	169.714
0.2321	169.564
0.2322	169.414
0.2323	169.265
0.2324	169.115
0.2325	168.966
0.2326	168.817
0.2327	168.668
0.2328	168.519
0.2329	168.37
0.233	168.222
0.2331	168.074
0.2332	167.925
0.2333	167.778
0.2334	167.63
0.2335	167.482
0.2336	167.335
0.2337	167.188
0.2338	167.041
0.2339	166.894
0.234	166.747
0.2341	166.601
0.2342	166.454
0.2343	166.308
0.2344	166.162
0.2345	166.016
0.2346	165.871
0.2347	165.725
0.2348	165.58
0.2349	165.435
0.235	165.29
0.2351	183.94
0.2352	183.78
0.2353	183.62
0.2354	183.46
0.2355	183.301
0.2356	183.141
0.2357	182.982
0.2358	182.823
0.2359	182.665
0.236	182.506
0.2361	182.348
0.2362	182.189
0.2363	182.031
0.2364	181.874
0.2365	181.716
0.2366	181.558
0.2367	181.401
0.2368	181.244
0.2369	181.087
0.237	180.93
0.2371	180.774
0.2372	180.618
0.2373	180.461
0.2374	180.305
0.2375	180.15
0.2376	179.994
0.2377	179.838
0.2378	179.683
0.2379	179.528
0.238	179.373
0.2381	179.218
0.2382	179.064
0.2383	178.909
0.2384	178.755
0.2385	178.601
0.2386	178.447
0.2387	178.293
0.2388	178.14
0.2389	177.987
0.239	177.833
0.2391	177.68
0.2392	177.528
0.2393	177.375
0.2394	177.222
0.2395	177.07
0.2396	176.918
0.2397	176.766
0.2398	176.614
0.2399	176.463
0.24	176.311
0.2401	176.16
0.2402	176.009
0.2403	175.858
0.2404	175.707
0.2405	175.557
0.2406	175.406
0.2407	175.256
0.2408	175.106
0.2409	174.956
0.241	174.807
0.2411	174.657
0.2412	174.508
0.2413	174.359
0.2414	174.21
0.2415	174.061
0.2416	173.912
0.2417	173.764
0.2418	173.615
0.2419	173.467
0.242	173.319
0.2421	173.171
0.2422	173.024
0.2423	172.876
0.2424	172.729
0.2425	172.582
0.2426	172.435
0.2427	172.288
0.2428	172.141
0.2429	171.995
0.243	171.848
0.2431	171.702
0.2432	171.556
0.2433	171.41
0.2434	171.265
0.2435	171.119
0.2436	170.974
0.2437	170.829
0.2438	170.684
0.2439	170.539
0.244	170.394
0.2441	170.25
0.2442	170.105
0.2443	169.961
0.2444	169.817
0.2445	169.673
0.2446	169.53
0.2447	169.386
0.2448	169.243
0.2449	169.099
0.245	168.956
0.2451	168.814
0.2452	168.671
0.2453	168.528
0.2454	168.386
0.2455	168.244
0.2456	168.102
0.2457	167.96
0.2458	167.818
0.2459	167.676
0.246	167.535
0.2461	167.394
0.2462	167.295
0.2463	167.154
0.2464	167.014
0.2465	166.873
0.2466	166.732
0.2467	166.592
0.2468	166.452
0.2469	166.312
0.247	166.172
0.2471	166.032
0.2472	165.893
0.2473	165.753
0.2474	165.614
0.2475	165.475
0.2476	165.336
0.2477	165.197
0.2478	165.059
0.2479	164.92
0.248	164.782
0.2481	164.644
0.2482	164.506
0.2483	164.368
0.2484	164.23
0.2485	164.093
0.2486	163.955
0.2487	163.818
0.2488	163.681
0.2489	163.544
0.249	163.407
0.2491	163.271
0.2492	163.134
0.2493	162.998
0.2494	162.862
0.2495	162.726
0.2496	162.59
0.2497	162.454
0.2498	162.319
0.2499	162.183
0.25	162.048
0.2501	161.913
0.2502	161.778
0.2503	161.643
0.2504	161.509
0.2505	161.374
0.2506	161.24
0.2507	161.106
0.2508	160.972
0.2509	160.838
0.251	160.704
0.2511	160.57
0.2512	160.437
0.2513	160.304
0.2514	160.171
0.2515	160.038
0.2516	159.905
0.2517	159.772
0.2518	159.639
0.2519	159.507
0.252	159.375
0.2521	159.243
0.2522	159.111
0.2523	158.979
0.2524	158.847
0.2525	158.716
0.2526	158.584
0.2527	158.453
0.2528	158.322
0.2529	158.191
0.253	158.06
0.2531	157.93
0.2532	157.799
0.2533	157.669
0.2534	157.538
0.2535	157.408
0.2536	157.278
0.2537	157.149
0.2538	157.019
0.2539	156.89
0.254	156.76
0.2541	156.631
0.2542	156.502
0.2543	156.373
0.2544	156.244
0.2545	156.116
0.2546	155.987
0.2547	155.859
0.2548	155.73
0.2549	155.602
0.255	155.474
0.2551	155.347
0.2552	155.219
0.2553	155.092
0.2554	154.964
0.2555	154.837
0.2556	154.71
0.2557	154.583
0.2558	154.456
0.2559	154.329
0.256	154.203
0.2561	154.076
0.2562	153.95
0.2563	153.824
0.2564	153.698
0.2565	153.572
0.2566	153.447
0.2567	153.321
0.2568	153.196
0.2569	153.07
0.257	152.945
0.2571	152.82
0.2572	152.695
